imgurl,usuario,nombre,tiempo,likes,seguidores,texto,hashtags,color1,color2
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/123776217_2503714879921872_8292405030307935516_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Xcml-sw7xHUAX8PUiEm&oh=94af13203f4fd3193496bc39fc1cdd38&oe=5FD252B7,laboticatorrevieja,Farmacia La Botica Torrevieja,2020-11-08 11:45:55,14,656,"Durante la menstruación nuestro cuerpo experimenta cambios hormonales, de estado de ánimo, estrés, dolor, etc. 🧟‍♀️

 ¡Y la alimentación juega un papel super importante!⠀🍌🍊🥦🍫
⠀
⁣Es por eso que durante la menstruación se recomiendan algunos alimentos y evitar otros. Así que además de llevar una dieta saludable, en esos días en específico debemos tener más cuidado con lo que comemos. Así podrás disminuir un poco los dolores menstruales y los cambios de estado de ánimo.⠀
⠀
⠀
⠀
⠀
⁣#labotica #farmacialabotica #Farmaciatorrevieja #farmaceutico #farmaceutica #medicamento #farmacia #farmaco #covid #covid19 #design #farmaceuticoatulado #tipsdefarmacia #tufarmaceuticoteinforma #belleza #cosmetica #facial ⁣#alimentacion #nutricion #menstruacion #dieta #alimentossaludables","['facial', 'tipsdefarmacia', 'Farmaciatorrevieja', 'farmaceutica', 'covid', 'medicamento', 'belleza', 'tufarmaceuticoteinforma', 'covid19', 'menstruacion', 'dieta', 'nutricion', 'farmaceuticoatulado', 'farmaceutico', 'farmaco', 'design', 'farmacia', 'cosmetica', 'farmacialabotica', 'alimentossaludables']","[80.0, 94.11764705882352, 19.999999999999922]","[163.17073170731706, 41.9607843137255, 38.31775700934579]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123829444_551187395754235_6492483278573455583_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=oTMwIIeVLF4AX-rO__C&tp=18&oh=9951867a11a407c008cdf86006d492d0&oe=5FD23015,lasculturas,Las Culturas Torrevieja,2020-11-08 11:35:19,22,1206,"4 años C
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#equilibrio 
#school
#classroom
#iteach
#students 
#teaching
#education
#children
#playingislearning
#playinggames
#school
#teaching
#educacioninfantil 
#torrevieja
#psicomotricidad
#physicaleducation 
#physicaleducationteacher 
#psicomotricidad 
#psicomotricidade
#mariamontessori 
#game 
#education
#learning
#learn
#playing 
#playmatters 
#invitationtoplay
#kidsactivities
#preschool
#kindergarten
#earlychildhoodeducation 
#earlylearning
#claustrodeig
#claustrodeiginfantil","['playing', 'earlychildhoodeducation', 'playmatters', 'torrevieja', 'equilibrio', 'teaching', 'school', 'kidsactivities', 'children', 'psicomotricidade', 'claustrodeiginfantil', 'earlylearning', 'physicaleducationteacher', 'students', 'playingislearning', 'educacioninfantil', 'physicaleducation', 'playinggames', 'iteach', 'learning', 'classroom', 'game', 'claustrodeig', 'learn', 'preschool', 'education', 'psicomotricidad', 'invitationtoplay', 'mariamontessori', 'kindergarten']","[26.249999999999993, 43.92156862745098, 21.428571428571427]","[41.05263157894736, 82.94117647058823, 21.839080459770134]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123770255_407357456964554_7036925484975503305_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=BrrbHOA4iZ8AX-Mbk2G&tp=18&oh=546e28ec3054baa86d6819aa7a76fbe1&oe=5FD0A7FE,lasculturas,Las Culturas Torrevieja,2020-11-08 11:34:53,23,1206,"4 años C
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#equilibrio 
#school
#classroom
#iteach
#students 
#teaching
#education
#children
#playingislearning
#playinggames
#school
#teaching
#educacioninfantil 
#torrevieja
#psicomotricidad
#physicaleducation 
#physicaleducationteacher 
#psicomotricidad 
#psicomotricidade
#mariamontessori 
#game 
#education
#learning
#learn
#playing 
#playmatters 
#invitationtoplay
#kidsactivities
#preschool
#kindergarten
#earlychildhoodeducation 
#earlylearning
#claustrodeig
#claustrodeiginfantil","['playing', 'earlychildhoodeducation', 'playmatters', 'torrevieja', 'equilibrio', 'teaching', 'school', 'kidsactivities', 'children', 'psicomotricidade', 'claustrodeiginfantil', 'earlylearning', 'physicaleducationteacher', 'students', 'playingislearning', 'educacioninfantil', 'physicaleducation', 'playinggames', 'iteach', 'learning', 'classroom', 'game', 'claustrodeig', 'learn', 'preschool', 'education', 'psicomotricidad', 'invitationtoplay', 'mariamontessori', 'kindergarten']","[26.34146341463417, 52.74509803921569, 17.012448132780076]","[193.1707317073171, 20.98039215686275, 38.31775700934579]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123986408_379236723527980_4102686535259226479_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Q1M-wWswXskAX-VVmdP&tp=18&oh=30dffaf88470b50090530ad9892978e5&oe=5FD16B38,lasculturas,Las Culturas Torrevieja,2020-11-08 11:34:40,17,1206,"4 años C
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#equilibrio 
#school
#classroom
#iteach
#students 
#teaching
#education
#children
#playingislearning
#playinggames
#school
#teaching
#educacioninfantil 
#torrevieja
#psicomotricidad
#physicaleducation 
#physicaleducationteacher 
#psicomotricidad 
#psicomotricidade
#mariamontessori 
#game 
#education
#learning
#learn
#playing 
#playmatters 
#invitationtoplay
#kidsactivities
#preschool
#kindergarten
#earlychildhoodeducation 
#earlylearning
#claustrodeig
#claustrodeiginfantil","['playing', 'earlychildhoodeducation', 'playmatters', 'torrevieja', 'equilibrio', 'teaching', 'school', 'kidsactivities', 'children', 'psicomotricidade', 'claustrodeiginfantil', 'earlylearning', 'physicaleducationteacher', 'students', 'playingislearning', 'educacioninfantil', 'physicaleducation', 'playinggames', 'iteach', 'learning', 'classroom', 'game', 'claustrodeig', 'learn', 'preschool', 'education', 'psicomotricidad', 'invitationtoplay', 'mariamontessori', 'kindergarten']","[35.51020408163265, 60.98039215686275, 24.62311557788946]","[199.99999999999997, 12.352941176470589, 14.285714285714285]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/124008911_210453133758082_7594091043950041934_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=qrb1IYc7OT4AX_-5Efi&_nc_tp=15&oh=bb06f6232aef18ad8bc8547d962c084a&oe=5FD28029,julia_gaviota,Yulia Chayka,2020-11-08 11:14:38,64,4368,Закат на Розовом озере в Торревьхе #igersmarinaalta#marinaalta#mediterráneo#naturaleza_spain#tourismo#comunitat_valenciana#loves_valencia#naturaleza_comunidadvalenciana#estaes_españa#500px#igers#испания#estaes_natural#igersspain#ig_naturelovers#comunitatvalenciana#treking#senderismodemontaña#travel#ig_europa#estaes_natura#estaes_espania#estaes_europe#travel#skylovers#naturephotography#natgeo#alicanterunaway#alicantefirst#glamvalencia#viewbug,['igersmarinaalta#marinaalta#mediterráneo#naturaleza_spain#tourismo#comunitat_valenciana#loves_valencia#naturaleza_comunidadvalenciana#estaes_españa#500px#igers#испания#estaes_natural#igersspain#ig_naturelovers#comunitatvalenciana#treking#senderismodemontaña#travel#ig_europa#estaes_natura#estaes_espania#estaes_europe#travel#skylovers#naturephotography#natgeo#alicanterunaway#alicantefirst#glamvalencia#viewbug'],"[23.07692307692311, 60.19607843137255, 6.4039408866995124]","[204.78260869565216, 27.84313725490196, 32.3943661971831]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123771093_163664272076043_4359956108046062528_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=EEI3ibhsyhwAX9TilSF&tp=18&oh=107849b083f2cea11e67d1dffc9428f8&oe=5FD36CB9,yaros971,Ярослав Сеньо,2020-11-08 11:02:15,9,393,Міні ківі.,[],"[348.57142857142856, 57.45098039215686, 9.677419354838715]","[87.69230769230771, 18.627450980392158, 13.684210526315784]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/124158138_2725529164375646_7130986570670785840_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=sndjyHUvFTkAX9fS2sw&_nc_tp=15&oh=c52acd601545b5b837782c9217cb1b12&oe=5FD12D23,cathymac17,Cathy,2020-11-08 10:57:32,7,507,#torrevieja #torreviejafountain #november2020 #todotorrevieja #torrevieja_people,"['todotorrevieja', 'torrevieja_people', 'november2020', 'torrevieja', 'torreviejafountain']","[194.11764705882348, 78.23529411764706, 15.315315315315312]","[206.8421052631579, 26.666666666666668, 27.941176470588236]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123960902_1221520394890742_8450361203526132623_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=r0XyAbCEeo8AX_KQo2J&_nc_tp=15&oh=6bc762fd0a0a6fdbc70aa9f7b237ae22&oe=5FD14323,cathymac17,Cathy,2020-11-08 10:54:33,8,507,An afternoon on the seafront #torrevieja #seafront #wineglass #sea #seaside #keepersbar #Novembersunshine #sunnyday #2020,"['seafront', 'seaside', 'wineglass', 'torrevieja', 'sea', '2020', 'Novembersunshine', 'sunnyday', 'keepersbar']","[20.0, 36.66666666666667, 4.8128342245989355]","[202.81690140845072, 80.98039215686275, 73.19587628865978]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123774775_386458039168489_4439936272234630562_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=8ecyRt1fAJYAX8cyPIq&tp=18&oh=90abff04bd4e33f1393cad19cd24e52a&oe=5FD0245D,ivanmorethat,Iván Cañestro Ros,2020-11-08 10:39:25,21,524,Sunday de pesca ❤️🎣,[],"[213.19999999999996, 40.0, 73.52941176470588]","[206.1538461538462, 77.84313725490195, 34.51327433628319]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/124219436_781628652403462_7792228488556109764_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=eEeOC0GWG5MAX8saJ5Y&_nc_tp=15&oh=497b5dc4b936656883a235135019355a&oe=5FD15076,raquel_ilustra,@raquel_ilustra,2020-11-08 10:38:53,31,229,"Hoy os dejo esta Draw This in your style tan dulce  de @sentirdiferente. 😉

Espero que os guste.

#sentir1k #dtiys #drawthisinyourstyle #ilustracion #dibujo #raquel_ilustra #procreate #magic #unicornio #ilustracionpersonalizada #weekend #love","['dibujo', 'dtiys', 'unicornio', 'magic', 'weekend', 'drawthisinyourstyle', 'sentir1k', 'ilustracion', 'procreate', 'love', 'raquel_ilustra', 'ilustracionpersonalizada']","[28.235294117647065, 75.88235294117646, 13.821138211382106]","[17.142857142857142, 16.862745098039216, 16.279069767441857]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123822382_1084842135303773_6730507809980059562_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=aeP2cgH-eUoAX9UKQJB&_nc_tp=15&oh=e987875fb7420eb5835731a10ed32855&oe=5FD1671B,annies_newborn,Anna Newborn photo Torrevieja,2020-11-08 10:32:13,29,1260,"Waiting for 2021 like... 
#fotografatorrevieja #fotografaespaña #fotosdenavidad #sesionesdenavidad #fotografadebebes #fotografainfantil","['fotosdenavidad', 'sesionesdenavidad', 'fotografainfantil', 'fotografaespaña', 'fotografadebebes', 'fotografatorrevieja']","[30.00000000000014, 76.86274509803921, 5.084745762711869]","[196.5957446808511, 38.62745098039216, 23.85786802030457]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/124112596_3640569159297376_2301639890200288921_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=1MFfntzJRxUAX_F_McX&_nc_tp=15&oh=4b73cd03d3222c360b09e6fc58b9ca01&oe=5FD2D0DC,annies_newborn,Anna Newborn photo Torrevieja,2020-11-08 10:31:17,29,1260,"Vamos a hacer tarjetas de Navidad con fotos de tus hijos 📸✉️🧧
#fotografatorrevieja #fotografaespaña #fotosdenavidad #sesionesdenavidad #fotografadebebes #fotografainfantil","['fotosdenavidad', 'sesionesdenavidad', 'fotografainfantil', 'fotografaespaña', 'fotografadebebes', 'fotografatorrevieja']","[21.639344262295086, 62.94117647058823, 32.27513227513228]","[20.999999999999996, 16.470588235294116, 47.61904761904761]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123803811_197595735076889_3579609552614720841_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=FliVN55q6QwAX8ARrVS&_nc_tp=15&oh=9858db182426d08c0abd6cb2ab4fa814&oe=5FD33CC4,annies_newborn,Anna Newborn photo Torrevieja,2020-11-08 10:28:29,21,1260,"Empecemos las sesiones de Navidad 🎄
#fotografatorrevieja #fotografaespaña #fotosdenavidad #sesionesdenavidad #fotografadebebes #fotografainfantil","['fotosdenavidad', 'sesionesdenavidad', 'fotografainfantil', 'fotografaespaña', 'fotografadebebes', 'fotografatorrevieja']","[206.25, 76.86274509803923, 27.11864406779662]","[200.61068702290075, 50.0, 51.37254901960784]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123281932_399173457892342_8250101326438140896_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=3hYXL7Abnz0AX_JYrSQ&tp=18&oh=95e2bf48cf0641e9c6c058cac9ff32ec&oe=5FD0D145,albertofm98,A L B E R T O   F U E N T E S,2020-11-08 10:27:30,364,1980,~ S u n d a y ~🚶🏽‍♂️☀️,[],"[208.27586206896552, 52.352941176470594, 35.80246913580247]","[38.18181818181819, 76.07843137254902, 18.03278688524591]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123882320_2550658501891632_276220538398416997_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=0jdoPKH92ksAX_KtIV0&_nc_tp=15&oh=56e987cc0472af879c1c99c472a5bb18&oe=5FD17D54,hotemycasa_httpsyoutu.bebroekv,boudha,2020-11-08 10:19:11,5,148,null,[],"[36.000000000000014, 26.862745098039216, 18.24817518248175]","[38.49056603773584, 70.3921568627451, 35.099337748344375]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123815270_393106451736301_3987584951970369854_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=9YBtpPBNSqcAX_jGZpc&tp=18&oh=f94507a4650daea114262d9f777c55bd&oe=5FD34A59,lasculturas,Las Culturas Torrevieja,2020-11-08 10:12:12,21,1206,"La Castañera. 3 años C
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#equilibrio 
#school
#classroom
#iteach
#students 
#teaching
#education
#children
#playingislearning
#playinggames
#school
#teaching
#educacioninfantil 
#torrevieja
#psicomotricidad
#physicaleducation 
#physicaleducationteacher 
#psicomotricidad 
#psicomotricidade
#mariamontessori 
#game 
#education
#learning
#learn
#playing 
#playmatters 
#invitationtoplay
#kidsactivities
#preschool
#kindergarten
#earlychildhoodeducation 
#earlylearning
#claustrodeig
#claustrodeiginfantil","['playing', 'earlychildhoodeducation', 'playmatters', 'torrevieja', 'equilibrio', 'teaching', 'school', 'kidsactivities', 'children', 'psicomotricidade', 'claustrodeiginfantil', 'earlylearning', 'physicaleducationteacher', 'students', 'playingislearning', 'educacioninfantil', 'physicaleducation', 'playinggames', 'iteach', 'learning', 'classroom', 'game', 'claustrodeig', 'learn', 'preschool', 'education', 'psicomotricidad', 'invitationtoplay', 'mariamontessori', 'kindergarten']","[26.153846153846157, 46.470588235294116, 16.45569620253164]","[204.00000000000003, 17.84313725490196, 5.49450549450549]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/124132591_2780115165639829_7000396975132103124_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=1Q-7m0TlUR4AX8Z_0uB&tp=18&oh=8b90f3c81b18d872f2ddaa97a5406243&oe=5FD3DF98,lasculturas,Las Culturas Torrevieja,2020-11-08 10:10:53,30,1206,"La Castañera. 3 años A
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#equilibrio 
#school
#classroom
#iteach
#students 
#teaching
#education
#children
#playingislearning
#playinggames
#school
#teaching
#educacioninfantil 
#torrevieja
#psicomotricidad
#physicaleducation 
#physicaleducationteacher 
#psicomotricidad 
#psicomotricidade
#mariamontessori 
#game 
#education
#learning
#learn
#playing 
#playmatters 
#invitationtoplay
#kidsactivities
#preschool
#kindergarten
#earlychildhoodeducation 
#earlylearning
#claustrodeig
#claustrodeiginfantil","['playing', 'earlychildhoodeducation', 'playmatters', 'torrevieja', 'equilibrio', 'teaching', 'school', 'kidsactivities', 'children', 'psicomotricidade', 'claustrodeiginfantil', 'earlylearning', 'physicaleducationteacher', 'students', 'playingislearning', 'educacioninfantil', 'physicaleducation', 'playinggames', 'iteach', 'learning', 'classroom', 'game', 'claustrodeig', 'learn', 'preschool', 'education', 'psicomotricidad', 'invitationtoplay', 'mariamontessori', 'kindergarten']","[51.42857142857146, 53.92156862745098, 14.893617021276592]","[96.0, 19.215686274509803, 10.204081632653061]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/123713328_204097367748792_4831016531236779707_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=vf8hyXr55Y0AX9LiSpN&oh=2d02556d05b4c23208c3ed84d5f8765d&oe=5FD047AB,chinatowntorrevieja,Restaurante Chinatown,2020-11-08 10:00:20,16,339,"🥠Domingo

Con familia, amigos, pareja... sea con quien sea, CHINATOWN ¡𝐞𝐬 𝐛𝐢𝐞𝐧!

Reserva tu mesa 965 715 833
Pide: bit.ly/pidechinatown
🥡-- Recoge o te lo llevamos --🛵

#torrevieja #chinatowntorrevieja #comidachina #entorrevieja
#restaurante #celiacos #comerentorrevieja #restaurantechino #cocinachinatradicional #torreviejaturismo #orihuelacosta #lamata #losmontesinos","['cocinachinatradicional', 'losmontesinos', 'torrevieja', 'entorrevieja', 'chinatowntorrevieja', 'comerentorrevieja', 'restaurantechino', 'torreviejaturismo', 'restaurante', 'orihuelacosta', 'celiacos', 'lamata', 'comidachina']","[331.9736842105263, 35.294117647058826, 84.44444444444443]","[20.0, 72.74509803921569, 19.424460431654666]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/124093780_723021815234804_3797041974587186218_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=YWw80FYXaNEAX-CVpK5&tp=18&oh=d5f93a925b4f1314116c5cf640672e7d&oe=5FAAEAFF,lasculturas,Las Culturas Torrevieja,2020-11-08 09:59:26,14,1206,"Equilibrio. 3 años B
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#equilibrio 
#school
#classroom
#iteach
#students 
#teaching
#education
#children
#playingislearning
#playinggames
#school
#teaching
#educacioninfantil 
#torrevieja
#psicomotricidad
#physicaleducation 
#physicaleducationteacher 
#psicomotricidad 
#psicomotricidade
#mariamontessori 
#game 
#education
#learning
#learn
#playing 
#playmatters 
#invitationtoplay
#kidsactivities
#preschool
#kindergarten
#earlychildhoodeducation 
#earlylearning
#claustrodeig
#claustrodeiginfantil","['playing', 'earlychildhoodeducation', 'playmatters', 'torrevieja', 'equilibrio', 'teaching', 'school', 'kidsactivities', 'children', 'psicomotricidade', 'claustrodeiginfantil', 'earlylearning', 'physicaleducationteacher', 'students', 'playingislearning', 'educacioninfantil', 'physicaleducation', 'playinggames', 'iteach', 'learning', 'classroom', 'game', 'claustrodeig', 'learn', 'preschool', 'education', 'psicomotricidad', 'invitationtoplay', 'mariamontessori', 'kindergarten']","[105.00000000000004, 40.0, 1.9607843137254901]","[35.99999999999998, 80.98039215686275, 15.463917525773205]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123952486_143663420795226_3058547610005933654_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=tpuig372S5IAX_bMlzn&tp=19&oh=ec85da0fb8c4d343b3c6684b25157350&oe=5FD05C92,medeliten,Medea,2020-11-08 09:58:54,69,199,Jag+graffitiorm,[],"[26.511627906976745, 32.35294117647059, 26.060606060606055]","[25.50000000000001, 60.3921568627451, 39.6039603960396]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123944611_173345707769629_2614746762834940485_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=EVr8oHd4krUAX9EDNg2&tp=19&oh=01c299298f52aa9f2f0911eaddf88a90&oe=5FD32444,inaexpresso,𝗜𝗻𝗮 𝗘𝘅𝗽𝗿𝗲𝘀𝘀𝗼,2020-11-08 09:58:48,170,1721,Disfrutando #tartasporencargotorrevieja #torrevieja2020 #torrevieja #alicante,"['torrevieja2020', 'tartasporencargotorrevieja', 'torrevieja', 'alicante']","[34.285714285714285, 10.588235294117647, 25.925925925925924]","[32.9032258064516, 81.76470588235294, 33.33333333333333]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123949913_384536352695711_2273128145610176400_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=MPzgr0AEujUAX99wGLB&tp=18&oh=8579723dc462ec16a385cc17aea34e13&oe=5FAAF2B9,lasculturas,Las Culturas Torrevieja,2020-11-08 09:57:15,20,1206,"Equilibrio. 3 años B
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#equilibrio 
#school
#classroom
#iteach
#students 
#teaching
#education
#children
#playingislearning
#playinggames
#school
#teaching
#educacioninfantil 
#torrevieja
#psicomotricidad
#physicaleducation 
#physicaleducationteacher 
#psicomotricidad 
#psicomotricidade
#mariamontessori 
#game 
#education
#learning
#learn
#playing 
#playmatters 
#invitationtoplay
#kidsactivities
#preschool
#kindergarten
#earlychildhoodeducation 
#earlylearning
#claustrodeig
#claustrodeiginfantil","['playing', 'earlychildhoodeducation', 'playmatters', 'torrevieja', 'equilibrio', 'teaching', 'school', 'kidsactivities', 'children', 'psicomotricidade', 'claustrodeiginfantil', 'earlylearning', 'physicaleducationteacher', 'students', 'playingislearning', 'educacioninfantil', 'physicaleducation', 'playinggames', 'iteach', 'learning', 'classroom', 'game', 'claustrodeig', 'learn', 'preschool', 'education', 'psicomotricidad', 'invitationtoplay', 'mariamontessori', 'kindergarten']","[60.0, 42.94117647058824, 2.2831050228310485]","[35.00000000000002, 80.7843137254902, 24.48979591836735]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/124287600_2727984077448613_5978663273963659807_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=4rEj63hm8gYAX8ft8r9&_nc_tp=15&oh=a5bc7ce31048f96c7f12e4d6cbcbd16b&oe=5FD0B6BF,tiara.cutepuppy,Tiara,2020-11-08 09:48:50,22,163,"Goodmorning and happy sunday! 🐾
.
.
.
.
.
.
.
.
.
.
#beachdog #sandybeach #sundaymood #goodmorning #sandeating - [ ] #maltese #maltezer #malteser #malteseofinstagram #maltesepuppy #malteselovers #malteseofficial #maltesers #maltesenation #doglife #puppylife #dogadventures #puppy #cutenessoverload #cutiepie #hond #hondje #puppie #dogfashion #awesome #puppyoftheday #mijnhond #lovemydog #cute #cutedog","['sandybeach', 'maltesenation', 'cutiepie', 'hondje', 'mijnhond', 'goodmorning', 'maltezer', 'puppy', 'hond', 'cutedog', 'puppie', 'lovemydog', 'maltesers', 'cutenessoverload', 'malteselovers', 'doglife', 'malteser', 'maltesepuppy', 'malteseofinstagram', 'dogadventures', 'maltese', 'awesome', 'sandeating', 'cute', 'dogfashion', 'puppylife', 'beachdog', 'puppyoftheday', 'malteseofficial', 'sundaymood']","[29.000000000000004, 46.666666666666664, 25.21008403361345]","[27.692307692307693, 14.117647058823529, 36.111111111111114]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123940067_362616864998485_1377937798727285430_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=kuB4FVRTCSgAX9-aKSL&tp=18&oh=bc8e4d1cb358d012a222dff4ddc983a1&oe=5FD2F7F9,jjuvp,JJ,2020-11-08 09:47:56,136,1111,La Bocana ❕,[],"[65.99999999999997, 58.0392156862745, 4.67289719626168]","[141.81818181818178, 18.627450980392158, 11.578947368421055]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123834189_2758083831122387_6486441097759488188_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=ap7O9W8glzQAX9NjhN5&_nc_tp=15&oh=30e106aaf9df9c8192747f228af5a850&oe=5FD10E69,nailsrdk,NAILS • TORREVIEJA • MANICURA,2020-11-08 09:43:04,11,78,"🇪🇸¿Cómo fortalecer la placa de la uña?💪🏼
 Muchos se han enfrentado a un problema como las uñas débiles, las razones de esto pueden ser:
 🔹Cuidado inadecuado de las uñas.
 🔹Nutrición inadecuada.
 🔹Falta de vitaminas.
 🔹Estrés.
 Primero necesitas saber, ¿de qué están hechas las uñas❔
 La uña consta de una placa ungueal, es decir, su matriz, lecho ungueal, rodillos y piel, ubicada tanto en la uña como debajo de ella.
 La placa de la uña en sí consta de más de 150 capas de queratina😱, de esto ya podemos concluir que con la falta de esta sustancia en el cuerpo, la uña se vuelve frágil.
 ¿Cómo cuidar tus uñas para eliminar el problema de la fragilidad?💅🏻
 Es muy importante proteger sus uñas de productos químicos domésticos, agua caliente, etc. ¡Use guantes al limpiar!🧤
 Además, ¡no te olvides de una dieta equilibrada y vitaminas!😋✨
 Es importante agregar calcio, vitamina D y B a su dieta.
 También 1 o 2 veces a la semana puedes llenar un recipiente pequeño con agua y sal y meter tus manos unos 10min y no te olvides del aceite para cutículas‼️
 La forma más rápida de fortalecer las uñas es aplicando esmaltes en gel o geles más duros.🦾

#manicure #torrevieja #manicurarusa #nails #uñas #gelnails #spain #puntaprima","['uñas', 'gelnails', 'torrevieja', 'nails', 'manicure', 'spain', 'manicurarusa', 'puntaprima']","[211.0, 51.37254901960784, 24.193548387096772]","[215.00000000000003, 88.62745098039215, 20.68965517241376]"
